Date,Year,Program,Rating,Mean_Rating,Median_Rating,Diff_From_Mean,Status_Vs_Mean,Z_Score,Is_Outlier,Prev_Week_Rating,WoW_Diff,Std_Rating,CV_Percent,Skewness,Q1_Rating,Q3_Rating,IQR_Rating,Min_Rating,Max_Rating,Broadcast_Days
2026-04-21,2026,뉴스데스크 (MBC),12.9,10.24,10.0,2.66,평균 이상,0.79,정상 범위,10.7,2.2,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-22,2026,뉴스데스크 (MBC),7.9,10.24,10.0,-2.34,평균 이하,-0.69,정상 범위,15.2,-7.3,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-23,2026,뉴스데스크 (MBC),8.9,10.24,10.0,-1.34,평균 이하,-0.4,정상 범위,13.0,-4.1,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-24,2026,뉴스데스크 (MBC),7.5,10.24,10.0,-2.74,평균 이하,-0.81,정상 범위,16.0,-8.5,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-25,2026,뉴스데스크 (MBC),19.9,10.24,10.0,9.66,평균 이상,2.86,이상치(급증),16.3,3.6,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-26,2026,뉴스데스크 (MBC),9.4,10.24,10.0,-0.84,평균 이하,-0.25,정상 범위,5.1,4.3,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-27,2026,뉴스데스크 (MBC),10.3,10.24,10.0,0.06,평균 이상,0.02,정상 범위,12.6,-2.3,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-28,2026,뉴스데스크 (MBC),7.7,10.24,10.0,-2.54,평균 이하,-0.75,정상 범위,12.9,-5.2,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-29,2026,뉴스데스크 (MBC),10.3,10.24,10.0,0.06,평균 이상,0.02,정상 범위,7.9,2.4,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-04-30,2026,뉴스데스크 (MBC),9.5,10.24,10.0,-0.74,평균 이하,-0.22,정상 범위,8.9,0.6,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-05-01,2026,뉴스데스크 (MBC),13.0,10.24,10.0,2.76,평균 이상,0.82,정상 범위,7.5,5.5,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-05-02,2026,뉴스데스크 (MBC),12.9,10.24,10.0,2.66,평균 이상,0.79,정상 범위,19.9,-7.0,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-05-03,2026,뉴스데스크 (MBC),7.6,10.24,10.0,-2.64,평균 이하,-0.78,정상 범위,9.4,-1.8,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-05-04,2026,뉴스데스크 (MBC),9.7,10.24,10.0,-0.54,평균 이하,-0.16,정상 범위,10.3,-0.6,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-05-05,2026,뉴스데스크 (MBC),9.0,10.24,10.0,-1.24,평균 이하,-0.37,정상 범위,7.7,1.3,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-05-06,2026,뉴스데스크 (MBC),7.3,10.24,10.0,-2.94,평균 이하,-0.87,정상 범위,10.3,-3.0,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-05-07,2026,뉴스데스크 (MBC),12.5,10.24,10.0,2.26,평균 이상,0.67,정상 범위,9.5,3.0,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
2026-05-08,2026,뉴스데스크 (MBC),5.1,10.24,10.0,-5.14,평균 이하,-1.52,정상 범위,13.0,-7.9,3.38,32.99,0.33,7.9,12.4,4.5,2.0,19.9,218.0
