Date,Year,Program,Rating,Mean_Rating,Median_Rating,Diff_From_Mean,Status_Vs_Mean,Z_Score,Is_Outlier,Prev_Week_Rating,WoW_Diff,Std_Rating,CV_Percent,Skewness,Q1_Rating,Q3_Rating,IQR_Rating,Min_Rating,Max_Rating,Broadcast_Days
2025-08-08,2025,뉴스투데이 제주 (MBC),0.5,2.87,2.7,-2.37,평균 이하,-1.18,정상 범위,3.1,-2.6,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-11,2025,뉴스투데이 제주 (MBC),1.2,2.87,2.7,-1.67,평균 이하,-0.83,정상 범위,2.9,-1.7,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-12,2025,뉴스투데이 제주 (MBC),2.2,2.87,2.7,-0.67,평균 이하,-0.33,정상 범위,2.9,-0.7,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-13,2025,뉴스투데이 제주 (MBC),1.1,2.87,2.7,-1.77,평균 이하,-0.88,정상 범위,3.6,-2.5,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-14,2025,뉴스투데이 제주 (MBC),0.1,2.87,2.7,-2.77,평균 이하,-1.38,정상 범위,3.2,-3.1,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-15,2025,뉴스투데이 제주 (MBC),0.1,2.87,2.7,-2.77,평균 이하,-1.38,정상 범위,1.8,-1.7,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-18,2025,뉴스투데이 제주 (MBC),5.4,2.87,2.7,2.53,평균 이상,1.26,정상 범위,5.0,0.4,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-19,2025,뉴스투데이 제주 (MBC),1.1,2.87,2.7,-1.77,평균 이하,-0.88,정상 범위,0.5,0.6,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-20,2025,뉴스투데이 제주 (MBC),2.3,2.87,2.7,-0.57,평균 이하,-0.28,정상 범위,1.2,1.1,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-21,2025,뉴스투데이 제주 (MBC),4.2,2.87,2.7,1.33,평균 이상,0.66,정상 범위,2.2,2.0,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-22,2025,뉴스투데이 제주 (MBC),14.4,2.87,2.7,11.53,평균 이상,5.76,이상치(급증),1.1,13.3,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-25,2025,뉴스투데이 제주 (MBC),1.1,2.87,2.7,-1.77,평균 이하,-0.88,정상 범위,0.1,1.0,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-26,2025,뉴스투데이 제주 (MBC),4.7,2.87,2.7,1.83,평균 이상,0.91,정상 범위,0.1,4.6,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-27,2025,뉴스투데이 제주 (MBC),0.7,2.87,2.7,-2.17,평균 이하,-1.08,정상 범위,5.4,-4.7,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-28,2025,뉴스투데이 제주 (MBC),1.8,2.87,2.7,-1.07,평균 이하,-0.53,정상 범위,1.1,0.7,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-08-29,2025,뉴스투데이 제주 (MBC),0.8,2.87,2.7,-2.07,평균 이하,-1.03,정상 범위,2.3,-1.5,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-09-01,2025,뉴스투데이 제주 (MBC),3.0,2.87,2.7,0.13,평균 이상,0.07,정상 범위,4.2,-1.2,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-09-02,2025,뉴스투데이 제주 (MBC),2.4,2.87,2.7,-0.47,평균 이하,-0.23,정상 범위,14.4,-12.0,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-09-03,2025,뉴스투데이 제주 (MBC),3.8,2.87,2.7,0.93,평균 이상,0.47,정상 범위,1.1,2.7,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-09-04,2025,뉴스투데이 제주 (MBC),2.7,2.87,2.7,-0.17,평균 이하,-0.08,정상 범위,4.7,-2.0,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-09-05,2025,뉴스투데이 제주 (MBC),13.9,2.87,2.7,11.03,평균 이상,5.51,이상치(급증),0.7,13.2,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-09-08,2025,뉴스투데이 제주 (MBC),5.4,2.87,2.7,2.53,평균 이상,1.26,정상 범위,1.8,3.6,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-09-09,2025,뉴스투데이 제주 (MBC),2.1,2.87,2.7,-0.77,평균 이하,-0.38,정상 범위,0.8,1.3,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-09-10,2025,뉴스투데이 제주 (MBC),2.3,2.87,2.7,-0.57,평균 이하,-0.28,정상 범위,3.0,-0.7,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-09-11,2025,뉴스투데이 제주 (MBC),0.6,2.87,2.7,-2.27,평균 이하,-1.13,정상 범위,2.4,-1.8,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
2025-09-12,2025,뉴스투데이 제주 (MBC),2.9,2.87,2.7,0.03,평균 이상,0.02,정상 범위,3.8,-0.9,2.0,69.8,2.4,1.7,3.75,2.05,0.0,14.4,191.0
